,id,title,publishedAt,channelTitle,viewCount,likeCount,dislikeCount,commentCount
367,fcSQlCluaf4,Протесты в Москве. Что дальше?,2019-07-30T09:45:54Z,Навальный LIVE,1713681,170749,6011,44963
368,Ap-2-7L7O3I,Митинг за допуск на выборы независимых кандидатов. Прямой эфир. 27.07,2019-07-27T15:49:16Z,Навальный LIVE,1339823,87384,1677,8405
369,nYlc8cfSd3I,"Мединский: дилетант, ставший министром",2019-07-24T14:11:35Z,Навальный LIVE,314272,35421,440,2819
370,MeZsg-Vbkvg,"Медики на тюремных матрасах, а у Путина всё хорошо",2019-07-24T09:30:00Z,Навальный LIVE,1726026,108521,1972,19054
371,b7dYzl5GqgE,Встреча Памфиловой с независимыми кандидатами в Мосгордуму. Прямой эфир,2019-07-23T15:13:20Z,Навальный LIVE,452798,31139,426,4412
372,qKpq78wDoI8,"Навальный о росгвардейцах, подкинувших наркотики",2019-07-23T09:00:09Z,Навальный LIVE,122130,11539,77,874
373,bo0MykVGCzU,За право на выбор. Прямая трансляция митинга,2019-07-20T13:05:37Z,Навальный LIVE,698027,56619,1121,6901
374,TmZ2u4KNVFE,Как власть борется с едой,2019-07-19T08:00:03Z,Навальный LIVE,112254,9738,100,924
375,_0uaEPAHnn4,Нам не нравится беззаконие. Станцевала и оскорбила. Маск vs. Путин,2019-07-18T18:23:02Z,Навальный LIVE,754336,61349,983,7933
376,O_fwVWgHakw,Что получают спортсмены и артисты за публичную поддержку власти,2019-07-17T16:11:35Z,Навальный LIVE,1297353,45697,1062,5495
377,ggTfMqzfDsc,Заседание избирательной комиссии о допуске Любови Соболь на выборы в Мосгордуму,2019-07-16T16:35:48Z,Навальный LIVE,616281,59589,904,15464
378,6G-FyGXRk7g,Они настоящие: избиратели подтверждают подписи за Любовь Соболь,2019-07-15T16:22:34Z,Навальный LIVE,229908,35878,254,4845
379,drF47VmvILk,«Допускай!»: москвичи требуют честных выборов,2019-07-15T08:29:17Z,Навальный LIVE,356419,41715,336,6464
380,oArhw-fBd8w,Нам нужны эти кандидаты! Грузинский журналист и мама Путина. Дворец Сечина,2019-07-11T18:41:31Z,Навальный LIVE,820626,50048,1117,7157
381,sDYIn30ojFk,Как «ВКонтакте» подружился с Кремлем,2019-07-10T18:10:06Z,Навальный LIVE,1477354,84808,1196,5825
382,D8s2IhlPqKY,«В чем проблема?». Ответ Метельского на расследование ФБК,2019-07-08T15:21:48Z,Навальный LIVE,640228,45416,341,3784
383,pgZjV1wY3lI,Ответ Метельскому. Наводнение в Иркутске. Обращение к Памфиловой,2019-07-04T18:24:22Z,Навальный LIVE,337927,23903,558,3178
384,TF61cN5mpLY,Кто вреднее: инопланетяне или чиновники?,2019-07-03T14:00:56Z,Навальный LIVE,172996,15428,265,1018
385,3KtAFkn2DF8,Реакция чиновников на расследования ФБК,2019-07-02T14:38:22Z,Навальный LIVE,1127192,88076,874,7457
386,b3ScPyZaYJ4,Навальный о деле сестер Хачатурян,2019-06-30T10:00:04Z,Навальный LIVE,380877,20341,1183,3294
387,_0_kk-CPTJw,Русские заплатят за грузин. Сестры Хачатурян. Московский отравитель,2019-06-27T18:32:16Z,Навальный LIVE,794852,53512,1609,6752
388,b5p2t__izcc,Куда и кому уходит бюджет Москвы,2019-06-25T18:08:07Z,Навальный LIVE,159470,15137,115,1288
389,b1korPEhf8M,Нападения на сборщиков подписей Любови Соболь. Ответим «Единой России» вместе,2019-06-24T16:38:56Z,Навальный LIVE,151158,19737,371,2394
390,v6jGaOQDmCM,Навальный о конфликте с цыганами в Чемодановке,2019-06-24T09:59:18Z,Навальный LIVE,251021,13223,275,1835
391,p41gGPVO3oQ,Навальный о Путине из банды 90-х,2019-06-23T10:00:07Z,Навальный LIVE,340670,21169,439,2081
392,pX1SlnnnLXY,Цирк-шапито от Путина. Самовыдвиженцы от «Единой России». Цыгане в Чемодановке,2019-06-20T17:20:10Z,Навальный LIVE,979738,63102,1744,8505
393,QbiVo9KlKV4,Прямая линия Путина с комментариями,2019-06-20T14:31:46Z,Навальный LIVE,694191,36244,10294,3480
394,aUx6T6QDn0k,Как власть давит на подростков,2019-06-18T10:20:55Z,Навальный LIVE,176894,16873,188,1994
395,j6YPR5sTFY4,"Медведев, Воробьев, Ротенберг и Собянин уничтожают Лосиный остров",2019-06-17T13:29:49Z,Навальный LIVE,222646,16188,270,2100
396,UXIk7ZrXUlc,"Навальный о россиянах, которые просят убежище в Канаде",2019-06-15T10:00:04Z,Навальный LIVE,281099,19408,276,2457
397,2_s_XyFPVJ4,Дело Голунова. Как переобувались пропагандисты,2019-06-14T14:34:26Z,Навальный LIVE,263392,17114,196,1197
398,SsCaJoeNBjY,Дело и митинг Голунова. Кадыров ломает пальцы. Мы уедем от вас в Канаду,2019-06-13T18:33:55Z,Навальный LIVE,898081,54942,1094,6747
399,0cpriRg1jmw,Комментарий Ивана Голунова после освобождения,2019-06-11T20:07:39Z,Навальный LIVE,156419,18132,107,1829
400,82j_AlcBSlI,Обращение Любови Соболь к Маргарите Симоньян,2019-06-10T12:52:51Z,Навальный LIVE,873605,80652,3902,12545
401,U-vq8ieWLoo,Навальный о наезде власти на BadComedian,2019-06-08T10:00:08Z,Навальный LIVE,139029,10642,162,630
402,HZnVXPreOgA,"Заявления Дудя, Тимченко, Венедиктова и Шендеровича в поддержку журналиста-расследователя",2019-06-07T18:58:28Z,Навальный LIVE,359049,26685,301,2363
403,xoLb20V3pmU,"«Они и в регионах ничего не делают, и в Москве». Пентхаусы семьи Бирюкова вместо капремонта",2019-06-07T12:06:28Z,Навальный LIVE,161222,11728,156,1080
404,KpCR13jeFR0,Наезд на BadComedian. Губернатор не вылезает из Парижа. Выборы: гонка началась,2019-06-06T18:27:20Z,Навальный LIVE,838362,49962,793,5293
405,oBqA2Nnix-A,Навальный о реакции пропагандистов на сериал «Чернобыль»,2019-06-02T10:00:12Z,Навальный LIVE,612578,28047,1608,3378
406,3OSsdGWqaVQ,Смерть Гульназ | Смирнов,2019-06-01T20:57:43Z,Навальный LIVE,64724,5375,119,762
407,WVirV0BCjns,"Навальный о том, как дочь Путина стала кандидатом наук",2019-06-01T10:00:08Z,Навальный LIVE,193179,11673,194,1400
408,luB2-vL4gJ8,Навальный честно о Зеленском,2019-05-27T10:00:07Z,Навальный LIVE,2921308,65421,4614,6593
409,81_oWvG3jds,Навальный: «‎Мэрия расчехлила Машкова»‎,2019-05-26T10:00:00Z,Навальный LIVE,890367,38233,844,5665
410,AJaIryV0oy4,"Зеленский: плохой или хороший? «Я вас убью, вы поймите». Русские не сдаются",2019-05-23T18:25:17Z,Навальный LIVE,913734,49944,1182,5915
411,0x2Fl-KB0uo,«Вернисаж в Измайлово»: как Собянин пытается уничтожить малый бизнес,2019-05-22T10:24:42Z,Навальный LIVE,99026,8772,95,1069
412,1bol66zwKhI,"Весь мир смеется над Путиным: сериалы, комиксы, тв-шоу",2019-05-20T13:17:08Z,Навальный LIVE,616397,36748,3554,3375
413,SSdGoJctUyA,🔥 Борьба за сквер и свободу в Екатеринбурге. Чиновники-разгильдяи. Штраф за «Путин *****»,2019-05-14T21:34:19Z,Навальный LIVE,161611,14638,261,1876
414,z31uqd_ujs0,Повар Путина организовал круглосуточную слежку за Соболь,2019-05-14T15:14:12Z,Навальный LIVE,281655,27168,248,3811
415,CdDd-0qDA-k,Милов главе «Мираторга» Линнику: Кто здесь балабол?,2019-05-06T11:18:27Z,Навальный LIVE,106690,8457,64,1026
416,rK7XwLo2nD8,Как придумать убийство | Смирнов,2019-05-04T20:57:44Z,Навальный LIVE,70923,6441,218,554
417,IFtJUo-UTL4,Символы России — разруха и сказочный *******. Пациенты готовы к протестам,2019-04-26T11:24:13Z,Навальный LIVE,357363,28838,189,4577
418,KJl30Z6pyZM,Дебаты: Зеленский против Порошенко. На русском языке,2019-04-19T17:41:38Z,Навальный LIVE,857347,29763,897,7664
419,-PJEXQ4rNcM,Чей «Мираторг»? Импортозамещение и рост цен,2019-04-18T14:21:09Z,Навальный LIVE,170972,8355,233,959
420,rdUGPF3q98s,"Навальный о Волочковой и «пенсионерах, которые сами виноваты»",2019-04-14T10:00:58Z,Навальный LIVE,154427,11451,85,1200
421,jmu2zb_cocE,"Росгвардейцев выкинули на улицу, Путин и импортозамещение, Волочкова против пенсионеров",2019-04-11T18:26:23Z,Навальный LIVE,834899,51865,687,6372
422,ebcuEFr4rTc,Навальный об украинских выборах,2019-04-06T09:58:54Z,Навальный LIVE,299672,10240,642,1274
423,lzXaG7P77QM,"Зеленский VS Порошенко, Навальный боится мага, Ингушетия: «Не хотим собак»",2019-04-04T18:30:54Z,Навальный LIVE,1135614,51233,1697,6289
424,QrjCC__HDXo,Частный стабфонд Путина,2019-04-04T14:20:09Z,Навальный LIVE,183691,10687,131,790
425,vDua-t5nL1s,"«Родина решила»: медицина на дне, а народ готов взяться за вилы",2019-04-04T10:00:44Z,Навальный LIVE,520355,27196,279,4010
426,Lz9S2Gt-m7g,⚡️Ее запугали? Ее подкупили? Мы знаем одно: она врет,2019-04-02T18:12:49Z,Навальный LIVE,346519,22302,330,3460
427,BQE-Pz_RJAw,Шутки про Путина. Как деградировал юмор на ТВ,2019-04-02T11:49:57Z,Навальный LIVE,730681,38086,869,2100
428,vOtBfZKCiFI,Навальный о Галкине и «дудке пролетарской ненависти»,2019-03-31T10:02:18Z,Навальный LIVE,1865628,63732,2071,7928
429,fsrF629rLH0,"За что посадили Абызова, что происходит в Ингушетии, Кокорин и Мамаев",2019-03-28T18:27:06Z,Навальный LIVE,914369,48304,887,5535
430,tcT8RB-OANQ,Найдут ли США богатства Путина?,2019-03-28T14:22:56Z,Навальный LIVE,210756,9948,173,615
431,6leV6kbpNmc,Навальный о беспорядках в Якутии,2019-03-25T09:50:31Z,Навальный LIVE,700677,22868,1630,5161
432,zZAQHvVbw4I,Навальный о лупе Бастрыкина,2019-03-24T09:52:05Z,Навальный LIVE,164439,10293,161,1098
433,P1YjRxQO-vw,Стихи Натальи Поклонской о Навальном,2019-03-17T10:12:27Z,Навальный LIVE,369545,21484,344,3746
434,JjEKz_WcTdQ,Навальный о забастовке врачей в Новгородской области,2019-03-16T09:02:20Z,Навальный LIVE,370780,23531,152,2815
435,37JePtXN1b8,"Крутихин и Милов о том, как мы подарили газ Китаю",2019-03-15T12:30:00Z,Навальный LIVE,59757,3166,30,306
436,UT5sUi6Ot9Y,"Чеченская кровная месть, плохих детей — в лагеря, стихи Натальи Поклонской",2019-03-14T18:19:54Z,Навальный LIVE,967770,45819,759,5797
437,MYkcen7Lxrs,Зачем России «Северный поток-2»?,2019-03-14T14:17:02Z,Навальный LIVE,183267,8530,214,665
438,pnxvEFk6LN8,Про пенсии в 8 тысяч у «тунеядцев и алкашей»,2019-03-09T10:01:43Z,Навальный LIVE,506321,26628,457,3070
439,Dqz6wWAOBj0,Навальный про закон о фейковых новостях,2019-03-08T09:53:07Z,Навальный LIVE,70843,5237,463,451
440,O_-5LoYYFiE,"Ругаем власть в последний раз. Тунеядцы и алкаши. Наташа, огласите весь список",2019-03-07T18:21:42Z,Навальный LIVE,982478,50514,1846,7211
441,fAeuUddKhEU,Скрытая пропаганда в российском кино,2019-03-06T10:27:23Z,Навальный LIVE,264901,15398,2091,1773
442,RXu14Tdnlco,Навальный о любимом заводе Путина,2019-03-04T10:03:46Z,Навальный LIVE,1342562,49275,1651,5455
443,srZy_WmJL8s,"Навальный про BadСomedian, рэпера Басту и разгром пенсионной реформы",2019-03-03T09:58:24Z,Навальный LIVE,1714920,67917,3565,4501
444,fjq63T4z57g,"BadComedian VS Баста, Хабиб и голые люди, рогозинская ракета",2019-02-28T18:21:53Z,Навальный LIVE,961853,48294,1126,6019
445,OG0kkscsHNE,Чьи налоги больше — граждан или нефтяников?,2019-02-28T14:16:25Z,Навальный LIVE,125386,7925,90,542
446,uE7NHuj6Pwo,"Путинская раскачка, кавказские убийства, победа профсоюзов",2019-02-21T18:23:02Z,Навальный LIVE,784951,46774,636,4349
447,v2FAdUt91KY,Инвестор? В тюрьму!,2019-02-21T14:15:37Z,Навальный LIVE,120442,7699,111,535
448,2zfZWpw6bQo,⚡️ Чем кормят детей в детских садах и школах Москвы,2019-02-18T18:05:22Z,Навальный LIVE,191368,11739,276,2081
449,b89k_Bz37ok,"Длинная воля Путина, Медведев разбушевался, охрана от гнева божьего",2019-02-14T18:31:08Z,Навальный LIVE,959411,46770,1055,5385
450,PBP_J7WeITA,🔥 Отключение от интернета. Губернатор и «воронье». Проблемы сенатора в СИЗО,2019-02-12T19:51:46Z,Навальный LIVE,257466,19191,417,2407
451,B4evxvwbwKo,Глава профсоюза отчитывает министра,2019-02-11T10:26:20Z,Навальный LIVE,371670,22942,181,2512
452,qdHrQZ8m6nc,Свидетели Иеговы против путинских ведьм,2019-02-09T14:32:08Z,Навальный LIVE,335444,12531,946,5209
453,zUSDe18nBrg,⚡️Ответ Соболь на приглашение «повара Путина» Пригожина,2019-02-08T12:52:37Z,Навальный LIVE,149534,12151,442,1478
454,8gk5AMUGDV4,"Чемезов против Петровича, путинские ведьмы, семья Пескова в НАТО",2019-02-07T18:31:06Z,Навальный LIVE,834910,47036,1127,6198
455,mjuNQZYqNjY,Где живут дети чиновников,2019-02-06T13:38:05Z,Навальный LIVE,218757,16118,78,1393
456,Lk_t3JFsAo4,«Альянс врачей»: битва за роддом в Зюзино,2019-02-05T12:59:55Z,Навальный LIVE,129198,8006,39,975
457,IGMvLLyFW6U,Рауф Арашуков — Биография (Кровосток cover),2019-02-04T16:47:02Z,Навальный LIVE,341382,21200,248,1370
458,uq7ONyiutPY,⚡️ Реакция властей на массовое отравление детей в Москве,2019-02-04T15:51:01Z,Навальный LIVE,251103,11508,413,1304
459,pGa155kGGiU,Профсоюз бюджетников уже победил,2019-02-03T10:54:44Z,Навальный LIVE,259936,18076,178,2132
460,mKg7yz_DZXs,"Названный брат Арашуков, отравление детей в Москве и рубрика: «Они охренели»",2019-01-31T18:20:54Z,Навальный LIVE,810228,47516,839,6161
461,LZ51Lc2yEcM,Как пытаются вербовать сотрудников ФБК,2019-01-28T08:28:02Z,Навальный LIVE,675932,58513,1392,6929
462,XXectxE2ZbQ,«Альянс Врачей»: как добиться бесплатных лекарств,2019-01-24T11:02:21Z,Навальный LIVE,52090,5989,62,595
463,d1M52rtPnvQ,Первый честный рэп Дмитрия Киселева | RYTP MV,2019-01-23T15:59:29Z,Навальный LIVE,250014,11205,474,715
464,3XO14cOAtIs,Навальный о миллиардерке Татьяне Голиковой и бедных россиянах,2019-01-19T12:29:18Z,Навальный LIVE,2362247,55080,1709,4361
465,AQHHv7Vjcs4,Навальный о призывах и богатстве Татьяны Навки,2019-01-18T10:43:11Z,Навальный LIVE,2255514,63484,2601,5793
466,LanAWbhquOw,Уволенный боец Росгвардии обращается к Золотову,2019-01-17T18:50:31Z,Навальный LIVE,1644211,83040,3049,7990
467,qr4olGuOEzI,Магнитогорск: теракт? Квартира Навки в Нью-Йорке. Прапорщик Росгвардии обращается к Золотову,2019-01-17T18:15:32Z,Навальный LIVE,1040342,56850,4715,7710
468,I_mBnl4LlDk,Почему в России дорогое жилье?,2019-01-17T14:13:38Z,Навальный LIVE,129542,7987,1086,851
469,_vynTOOZtgY,⚡️Опасные условия труда и бардак в московской поликлинике,2019-01-17T11:20:58Z,Навальный LIVE,403466,17593,1224,2268
470,25UHbG_mnYQ,Реакция россиян на правительство Медведева,2019-01-16T14:52:16Z,Навальный LIVE,141877,8013,374,839
471,YTY38bxFp_I,🔥  Как россияне министра удивили. Регуляторная гильотина. Кровати из досок,2019-01-15T18:47:23Z,Навальный LIVE,184019,14732,722,1587
472,Fo0xY5DvNvQ,🔥 Повышение зарплат прокурорам. Ипотека. Губернаторские заявления,2019-01-11T19:35:46Z,Навальный LIVE,268407,20069,789,2466
